50 5000 25000
1410 465 3307
946 1449 2767
411 10 4626
666 2046 2114
179 3307 4565
907 3237 5186
1415 1573 3171
470 883 1131
545 653 3301
297 4779 740
140 4626 5008
1219 2060 713
458 205 5008
389 910 4998
1200 2673 2526
161 1131 3573
1298 5008 4261
282 4652 2760
1391 4675 5576
1397 628 2767
952 3171 3237
924 3171 205
1197 5186 1623
52 4626 5048
314 10 1299
503 3181 2526
160 4675 465
494 3627 4779
759 5008 1131
148 740 713
616 2673 2046
878 1623 5186
55 2760 653
1438 3181 2526
1375 1131 3301
1355 3301 3181
719 5008 2526
753 5576 465
487 653 883
340 3627 4998
480 4565 10
919 628 740
1182 3573 3301
542 1623 3181
700 465 4261
1290 4652 1299
1032 1131 4626
1225 4998 2673
583 4652 910
626 20 3307
927 1623 3865
1253 1449 5186
833 1365 2767
864 5048 1131
1400 465 5186
1186 2673 3301
853 20 1131
179 4626 1365
1225 910 4626
302 10 4384
183 883 2046
44 3372 3171
763 628 883
699 5008 1365
1419 2526 4384
1417 2114 3573
353 628 2673
642 5008 2537
29 4779 1432
313 1573 465
523 4384 2114
883 4261 2060
871 2760 1835
231 20 2767
815 1623 1365
573 1835 5048
667 465 2767
560 4420 4998
37 2046 4261
1251 5048 20
123 1131 3307
460 2114 1299
636 1432 3237
1356 4420 2760
475 5186 3181
508 1432 3171
1175 4675 4420
167 628 2767
205 3301 4626
1328 3181 4384
1323 4261 3627
343 1432 20
980 2526 910
896 2767 4652
1371 3301 3171
638 3372 1835
867 210 1835
888 5186 2760
1025 3307 2526
1129 713 205
170 4675 4820
1238 465 910
394 3301 1131
352 3573 1432
1261 4820 5576
625 4652 1449
1429 10 5048
1251 4626 5008
1063 883 2046
554 4565 1131
910 4998 883
834 3372 205
1351 4998 5186
1348 3171 2046
202 1365 740
472 2046 4420
1353 4626 1432
758 3237 4779
678 1365 4675
934 713 210
230 4420 20
1073 3865 2114
1183 1623 740
1283 628 2673
829 3307 20
1066 2767 3307
1063 205 20
247 1573 4998
948 20 3372
1182 740 1623
639 4384 910
801 1432 4998
27 3301 3573
23 5048 1573
1140 4820 883
447 10 1432
1194 740 2767
490 1365 3573
1153 628 2673
1238 3301 5048
1044 2046 1835
297 3627 3865
888 3372 3307
1287 2526 5048
1403 1623 4626
1310 1623 1449
169 1623 465
389 5048 1299
105 2537 3372
1306 1131 3372
352 1432 1299
353 3865 4626
943 3181 2114
424 2767 5008
1263 883 4652
1411 4565 883
236 5008 2673
371 465 1299
366 910 883
1169 3181 210
955 628 1449
363 2114 3181
193 1131 2114
218 1573 3865
589 465 1573
141 4652 1623
378 5048 628
749 4820 5576
1115 2673 2046
716 4384 5008
232 4675 713
595 205 4565
660 3307 205
879 883 4779
1340 205 3865
777 4565 2767
867 2673 465
161 3627 4565
582 2760 1131
627 5186 1449
161 1432 1449
223 3181 2046
66 1835 2767
91 3171 1449
670 4420 2046
62 628 4384
1225 20 1432
1016 4384 10
1131 3372 210
488 1449 2673
497 3237 2046
170 4652 653
181 4998 740
839 205 2673
1049 210 2537
1111 4261 3181
1038 3307 1131
1336 210 3573
930 2526 2760
1063 2537 205
884 3627 2114
624 3627 3301
904 4998 2526
175 1299 740
1225 1365 1573
768 883 3171
367 2673 4998
135 1573 4779
1066 3171 740
561 3627 3181
5 910 2767
501 1623 2767
1124 3573 713
40 5008 2767
487 4652 628
1156 2060 3237
202 4820 5186
1094 2060 3301
1192 2114 4261
261 3301 628
1063 2046 5008
1142 3307 4652
503 1365 3307
415 1131 883
774 5576 3237
491 2046 713
565 10 4998
219 4998 5048
1283 4261 3237
1416 740 4626
1039 628 4675
614 20 2046
1251 5576 5186
1257 3865 465
545 1299 3301
377 2537 2046
962 5576 2114
953 1365 5008
783 2114 205
759 4820 10
231 1131 10
845 713 5186
656 3301 653
345 3301 740
635 1299 4675
919 4420 3865
328 740 5048
1268 205 740
483 465 1449
1115 210 3301
1346 4652 740
751 2114 1449
1279 5186 3301
184 5186 740
946 3372 2114
517 3627 10
1050 2760 883
1096 5008 3865
1205 205 713
1353 3307 1835
532 2760 2673
799 3301 1623
949 2537 910
875 2114 5008
767 3237 1365
551 4779 1573
161 1299 1432
1257 4626 5576
894 2537 3865
808 10 1623
1340 4675 2114
571 4675 4420
81 2537 4384
828 5048 628
551 1449 4652
1102 3627 1432
1263 20 5048
952 5008 4626
406 1131 4420
1086 910 2760
986 4420 4384
118 4420 3301
71 1449 5008
771 2114 4565
799 1573 2526
1177 3573 2537
1080 713 4820
1207 4626 2537
244 3181 4626
1318 1449 3627
480 1835 3307
241 713 4998
84 4384 4779
277 1623 713
217 3307 205
1178 4652 3627
414 20 2673
1058 4626 653
1065 4261 4565
1319 205 3181
436 5186 1432
982 4565 3307
638 4384 4820
915 1573 3865
1132 1131 2114
742 1432 210
1029 2114 1573
647 10 628
144 2060 5186
23 3237 2046
332 4626 4261
1314 628 4261
650 3372 4626
331 4565 1835
1424 5186 205
1226 4998 883
505 4652 3301
493 4626 10
1165 883 4998
405 2114 5048
1123 1299 4652
268 4420 3307
157 4384 210
681 5576 1432
552 883 1131
720 4779 653
1343 628 2767
269 4261 4626
1434 4998 5008
271 5008 1835
1394 4626 2060
94 4261 1131
251 4626 883
805 4779 3627
1229 4675 3573
510 4779 3301
1071 713 628
288 3171 1432
753 4652 628
148 4384 4565
1235 740 5186
659 4779 4820
995 2767 1131
1136 4779 3301
764 3307 4675
564 2767 1131
652 1365 4420
477 2046 1432
135 653 1299
1179 1299 628
1120 1131 4820
426 1365 2767
880 2046 2526
210 1623 4384
1180 465 2046
394 3301 3181
2 5576 4675
1220 1573 4384
124 4820 4779
644 210 3573
301 3372 1299
232 2673 2060
532 3865 1432
1324 4675 210
406 210 3237
447 3372 1835
517 2767 4675
1431 1131 1573
726 1131 1299
594 2526 10
801 4420 2537
1268 1573 910
1344 205 4998
326 2060 20
664 2526 628
370 4652 2673
1321 4820 5576
1288 4261 4652
494 3307 210
642 5008 910
1215 2767 3627
581 2526 3573
607 205 4384
732 4261 1449
912 3372 5186
887 2114 3301
1052 2046 4820
142 2537 2046
636 653 5008
1151 2673 3865
798 1432 2046
1380 4626 1365
547 10 2673
1151 2060 2046
624 2767 210
1383 4565 210
995 3627 3573
836 2673 4565
621 1449 713
190 4998 4626
1341 740 4779
282 20 653
527 20 4652
1235 5576 3181
291 4261 5048
235 740 4998
1102 4626 2673
498 713 2060
991 3865 5186
1182 20 740
955 4565 5048
1237 628 4565
324 5008 3627
813 1365 4261
337 3171 4779
862 3301 3573
246 2060 4652
1133 628 4779
1254 3573 1131
1222 2046 1365
553 4384 713
1344 3307 5048
648 4420 3237
1223 2760 740
376 4626 2673
156 740 2673
276 5186 3865
741 2060 5186
385 2526 1573
1176 910 1449
728 4820 2537
1391 2760 653
78 628 3573
1064 4820 2114
1009 2046 653
332 4652 883
453 740 1623
1034 2060 4779
1262 740 1299
431 205 4675
1165 3865 3181
225 4626 205
34 3865 1365
786 1573 3237
288 465 4652
445 1299 3573
422 3301 3237
467 910 205
143 3301 1449
834 2760 2046
753 1299 2767
916 3865 1835
822 3301 4261
169 1573 3627
457 4779 3181
774 3573 5186
1069 4820 4420
1408 2114 3171
111 5186 3307
817 5008 2767
130 5186 3181
456 2114 2526
42 1573 2526
405 3865 3171
225 2526 5048
666 4675 5186
812 1835 2060
822 1623 3301
411 2673 5186
1120 4626 210
1091 1131 4779
761 1449 1835
391 4261 205
320 3307 205
511 465 5008
112 4675 5008
300 4652 2046
880 2673 2060
69 1432 4565
1153 740 2114
907 3301 1835
22 2114 3372
853 3372 1365
1216 1623 10
1280 1573 5008
1373 205 4261
703 5008 4420
211 2060 1365
1432 20 1835
1342 1131 4384
758 10 4384
1124 2060 5576
15 1449 3573
225 4998 1432
849 1365 4384
286 4565 3372
772 3307 1365
111 4779 910
437 2673 2046
721 1573 4820
644 4565 1835
1168 2114 4779
176 3237 3627
683 5048 1835
386 4420 740
851 1449 1365
970 740 653
1082 5048 1432
1391 1299 3171
673 910 465
1189 20 653
917 3171 910
966 5008 1623
209 3237 713
467 4998 2046
1319 4779 205
759 2526 3573
1276 2537 5186
1336 1432 3372
441 5186 3865
190 3171 1365
980 1131 1432
506 2526 210
587 4820 3237
1055 205 883
934 1835 4675
253 5576 3573
1402 3307 2767
695 210 740
126 4565 3573
1285 210 1623
412 1432 205
35 1432 3627
1341 4998 10
150 653 3181
1020 3171 1432
1090 4565 2760
861 1573 3181
87 5186 910
265 4420 20
342 4998 5186
484 4675 1131
1245 465 3627
835 653 1835
1357 3627 3171
504 3372 1131
746 2673 4652
366 1432 10
454 883 5576
591 1835 5186
806 3181 10
1290 2526 20
967 1432 3237
235 3307 465
152 4652 4384
656 1299 4820
1275 1449 740
525 4998 2537
1189 3627 5186
1370 1623 4420
1180 5186 2060
795 1623 3171
1114 3307 1835
917 4820 2537
629 5048 4779
417 2060 4820
1384 5576 20
307 5048 2046
1129 4820 2760
967 1449 2060
707 4652 4675
63 2060 10
1049 1131 1299
398 3627 883
1027 1835 3301
1316 4779 5576
1260 4652 205
0 1365 210
1129 1623 910
974 210 2673
496 3627 210
946 628 2767
1011 5008 5576
1297 4779 3171
1097 2046 5008
363 1365 1432
214 4820 5008
1276 628 4779
92 628 5186
1116 2767 2673
368 4998 5576
179 4675 2060
363 4652 3573
1060 1365 5008
1334 4652 4998
271 20 1432
625 2526 5048
149 1573 3627
261 465 210
556 883 3627
691 1299 3307
1116 1835 3307
326 5008 1573
939 1573 4626
345 1449 1623
1010 2673 4998
1243 1623 2060
953 210 910
1214 3301 628
331 883 4675
894 2526 3307
442 5576 3237
768 3171 2673
140 910 713
485 1131 653
55 3865 1432
1170 1835 2046
594 3301 5008
85 4384 5008
415 628 3181
1252 2767 5186
1277 2060 2114
478 2760 1623
618 2767 10
975 1432 4652
1030 5576 5008
632 4565 4998
1098 3865 3301
962 3627 5008
1031 713 3573
299 5048 4384
136 740 5576
486 4565 4675
1104 4384 10
639 3171 4420
101 465 4565
733 1835 4420
392 3237 4626
7 1573 3301
166 3627 2537
1320 4998 5576
915 4779 465
1055 2526 3237
933 3307 4652
1431 3372 20
1124 20 3573
1030 740 1432
297 2760 4565
1258 3237 2046
981 4998 2760
1345 2537 2060
250 210 3865
1436 4626 5048
94 1299 3573
671 1365 910
10 2760 2767
1415 740 20
386 4652 2767
898 740 1573
1290 3237 2537
897 3865 1299
146 5576 740
358 1449 1432
578 3372 2537
1361 2046 2760
1243 713 2537
1090 4652 3181
1348 1449 653
807 1623 628
657 465 5048
115 713 1623
133 3301 1299
363 1432 2537
942 5048 5008
1286 465 4998
270 910 3573
931 10 740
1281 628 1623
909 3181 713
722 740 3171
738 4998 3627
214 628 2046
1275 5576 3171
830 1573 4675
1424 4565 465
504 10 2526
290 2114 3301
258 5048 628
562 713 1573
922 1835 20
723 4820 2767
315 4420 3865
553 2526 3372
335 3237 3627
481 4420 4384
911 210 4779
1301 3237 713
1301 2767 3372
949 3181 3301
666 5008 713
55 1623 3301
287 2537 20
182 4420 2060
105 3627 2673
998 3865 713
882 2526 3237
157 3627 465
1320 210 1131
950 465 4261
212 910 628
1013 4565 4420
1338 628 3181
1145 4261 1573
271 2526 3181
985 20 2526
391 1432 2114
306 628 4565
892 2060 1432
967 3171 3301
838 3301 20
1426 4675 4420
575 1432 740
1352 2060 1131
1303 205 1299
763 1835 3865
213 3181 1432
436 4779 2673
1421 2767 4675
22 5048 3171
67 3627 3171
655 5186 653
401 2060 1623
905 713 205
909 1299 1835
391 653 10
476 1432 3865
351 1365 205
301 1573 210
1390 205 4420
250 4998 3307
100 2114 628
656 1623 4626
1434 3171 653
903 2673 1299
1166 4998 1131
202 5186 2673
553 2526 3307
726 1365 3865
549 2526 4626
799 2673 910
771 465 4384
900 653 1573
81 3865 4420
847 465 653
502 3573 1432
1267 1623 883
254 1449 10
256 2673 4652
893 2537 10
1060 210 910
614 465 3181
842 4820 4675
338 3171 4565
620 3573 1835
316 20 210
647 3865 713
773 3181 3627
901 1299 5048
227 2060 4565
1287 2046 20
461 2673 1573
1175 2046 2767
1386 5186 2046
566 2767 1131
754 3237 4652
627 3237 4652
450 1432 3171
531 2114 2673
304 713 3301
690 2537 2046
1439 2046 5576
318 465 740
998 5048 1432
1384 3307 1299
284 1623 2046
682 2760 4652
931 205 5008
194 5048 4820
985 910 4675
605 628 2537
1221 653 205
137 1365 4420
934 5186 1573
458 1573 883
211 4998 1131
1011 4652 740
627 4779 1449
1143 4820 2114
453 2526 740
96 4626 4820
1359 1432 3307
255 3237 10
713 883 3573
981 2526 3171
315 2767 3372
781 4384 3627
1310 4998 1432
912 2046 5048
118 1432 1131
545 4652 2537
1314 3237 3301
984 4261 1623
1314 2537 205
422 883 3627
747 1365 2760
78 2060 3237
153 3301 2760
337 3627 713
951 5008 4675
1284 4779 2046
503 5186 1573
1268 20 2760
581 3865 1432
1072 1835 5008
1377 4652 2673
393 20 4675
445 4261 4675
720 2526 3627
920 3307 20
1242 3573 1365
599 4998 3573
94 4420 2673
1421 4420 1131
847 3171 628
920 2537 3301
132 3573 4998
832 1131 4675
1324 3865 5048
951 205 3573
1400 465 5186
80 3237 1299
1313 1573 210
67 205 628
538 2060 1449
266 2760 3301
1312 1131 3181
872 740 5008
413 4675 1299
144 1835 4820
1143 1449 4565
119 1449 3307
711 4626 2060
1179 210 3301
408 2760 2673
1166 713 4261
127 628 3181
820 2760 3307
427 1432 3301
1363 2526 1835
1284 1131 5576
1434 3181 5048
971 4652 3627
1429 3865 5008
1095 653 3307
1070 10 1365
452 4261 2526
811 713 4779
101 4261 1573
958 2760 10
12 3307 910
103 5008 1131
1056 4626 210
1432 2046 5576
1169 653 1835
551 2060 5008
1411 3307 2114
613 3627 2760
343 4998 3865
1013 1835 4998
1327 4779 2526
861 5576 3237
1046 4675 20
1280 883 3237
1174 10 740
1009 4675 4998
639 4565 2526
64 910 713
103 3307 1432
1057 2760 4565
1279 20 883
615 4261 4384
371 883 4384
1389 1131 5048
1035 883 4565
148 205 4565
912 210 2526
976 628 210
951 4420 3181
440 2046 4998
152 3237 1365
767 3627 205
1010 3181 4820
959 740 4626
426 2760 628
446 4261 4779
1429 10 883
43 653 1623
715 3573 4998
898 1365 465
189 210 2537
1332 5576 1131
1288 465 740
697 740 4779
448 1573 1299
1030 5576 2114
476 4384 3573
1111 205 4675
1424 20 3573
120 2114 3865
51 653 4565
568 3865 1432
824 3627 4565
636 4779 3171
972 2767 910
1352 1449 2114
352 3181 3372
452 740 883
932 3181 465
1432 3237 4998
695 883 1432
571 3865 5576
1314 3307 10
1311 3627 2526
1102 1365 1623
886 3865 4420
1111 3573 205
1435 3237 3307
928 4820 2537
792 5576 4820
47 2046 2760
490 3627 628
364 2767 4820
235 2760 4420
1373 210 3573
1281 740 1449
534 4384 4626
1263 3372 4420
1196 3865 4779
343 2767 4652
667 2537 3573
385 653 2537
104 3627 2114
660 20 5008
70 5008 3171
189 3301 2673
767 2767 1449
333 5008 4998
97 740 910
1125 4261 465
155 10 740
1176 1449 883
1419 1835 3181
504 10 2060
1 4565 2526
756 205 3573
903 4565 1365
1426 4675 1131
752 20 2760
65 210 3307
1213 5186 3171
180 3237 1835
79 910 1365
1276 3372 1573
998 1573 2046
746 653 210
1417 4652 3372
921 4779 1432
394 2046 2114
1031 3372 1131
169 2114 1623
1225 1131 2537
394 4820 1432
404 3307 3181
474 910 10
548 713 3627
943 3627 3181
858 3573 5008
498 2526 910
1144 883 5186
1169 3171 2537
600 10 20
486 740 2673
677 2114 205
237 740 3171
608 5008 2767
850 3627 2760
553 4261 205
889 1623 5008
1298 883 3181
150 2046 3301
97 2046 1365
1321 4779 2060
764 2114 3307
1271 2767 740
832 1573 5186
195 1449 210
648 3307 1365
233 205 3171
784 2526 4998
324 205 465
463 2673 2060
730 653 4675
80 5008 2114
356 3307 210
337 4675 2767
571 5008 10
691 2046 10
1298 3301 5048
1323 4565 2673
598 4626 1835
166 3627 4626
626 3171 2526
768 4626 1623
1270 3865 1623
801 4626 1623
1282 5576 4652
810 3301 3573
1251 3627 3573
614 4565 5048
71 1299 4652
1210 2760 2526
1122 628 3865
1128 883 628
423 1432 628
150 3171 4261
1271 3865 713
971 4565 653
1212 465 205
913 1835 4779
604 2114 4820
736 2537 2114
205 4384 2537
1053 1299 4626
481 1299 1131
29 2767 2760
161 2114 4998
1193 465 910
1064 1131 1449
688 4420 3372
204 4779 2673
1266 4820 4626
1417 5576 3865
1027 3865 4261
863 910 4779
885 3301 4565
70 4626 2673
1396 2046 4420
1353 5008 465
808 1449 5048
504 1432 5008
511 5048 2537
472 1365 1623
69 1449 3237
431 3237 5048
337 3181 2673
407 4652 3237
364 3573 20
149 2537 3573
830 4675 5186
1334 1449 1432
405 628 3237
749 1449 1835
818 4420 653
1250 910 3372
95 883 910
131 20 713
576 1835 4675
306 2046 465
1106 2046 465
841 210 4675
989 4420 2114
885 465 2046
68 1299 3301
441 4779 4998
1256 1299 2537
350 5186 4820
301 3372 4675
1356 3865 3627
1150 4820 4998
242 1299 4626
1223 4626 5008
363 3301 4652
983 1131 2760
616 1835 740
1209 20 2673
475 3372 713
1318 1299 1623
1221 4626 3307
206 465 1432
543 20 1365
558 10 3573
656 5008 3573
1330 4820 4384
518 3627 883
911 628 1835
1164 3307 3865
243 4261 3627
1336 210 4652
102 3301 5008
645 20 1131
1203 3372 1299
291 740 465
53 1835 2060
571 883 5576
1355 3237 4675
951 1623 3865
662 2046 4261
673 1432 1365
416 4565 1365
1233 5008 1432
1367 2114 3573
1110 465 3307
198 740 465
1314 3181 5186
384 3372 4626
93 10 4998
470 5048 1623
532 4998 4565
651 3301 5576
656 4626 653
617 2526 2760
386 1365 4820
179 2526 713
1069 2526 5576
166 910 1449
241 628 3307
347 2673 3573
470 4420 2673
506 3301 4779
558 5186 1365
1271 3301 3865
967 3171 10
1121 2673 4675
475 210 2526
784 3372 883
651 4779 3237
899 3372 2114
623 4384 10
495 2760 740
676 4565 1449
1215 2767 1449
215 2114 1835
541 5186 740
888 4779 3301
233 1573 2060
756 3865 205
88 1432 465
711 3171 5008
1078 4675 205
186 3372 3627
1401 4384 10
48 3372 4261
276 4779 5576
415 4261 4652
1292 3237 4820
55 5048 1449
891 1573 2760
1254 1432 4675
446 628 210
1297 10 1432
1407 5576 1365
562 4626 713
1429 628 4626
1349 5576 210
47 2537 4675
165 1432 5048
412 2537 1449
226 3301 3181
544 4626 4998
401 1449 628
369 2760 2526
803 3627 210
792 3865 205
574 4820 883
621 3307 883
786 3372 10
796 3237 3627
855 2114 2767
1351 3573 3237
1371 5008 4820
1251 883 2114
34 2060 4565
117 205 3372
633 20 3181
1090 1365 3573
1100 4565 4998
565 3181 205
1293 2767 4675
1204 10 3865
1135 2673 1432
947 3865 1573
853 1573 4652
970 3301 3627
36 4998 713
1126 3372 4565
658 4820 910
251 20 883
413 465 1432
1382 3237 1623
809 713 628
346 3307 2114
647 883 3307
230 3627 1623
1263 1299 3573
1076 2526 4998
1042 10 205
488 3573 3171
336 3865 2046
421 713 4652
742 3171 2114
512 10 5186
371 4626 3301
706 883 2767
616 4420 20
32 4565 1573
943 3171 4626
112 653 2060
984 2114 1131
532 4820 5186
1144 653 3573
1204 713 3237
1274 4420 20
895 3171 2537
911 1432 3573
1100 3627 5048
1278 2060 4565
533 1365 465
430 2537 4998
1381 4652 2114
449 653 2526
1067 1573 5576
703 5008 4779
1186 3171 5048
124 4779 4420
1148 2060 3865
1269 4820 2060
1402 4820 4420
595 3627 3181
497 3627 3171
217 5576 2046
113 4261 1449
825 4998 653
1156 3573 2767
244 1835 4565
146 2537 2767
1021 3865 3171
549 2526 465
538 2760 1131
278 2767 3573
428 4626 2760
437 4420 3301
69 2114 5048
598 1623 205
1351 1299 20
360 653 3573
37 3237 3181
92 2767 5186
1187 4652 3627
615 1365 4998
1197 3171 2046
375 4626 3237
528 5576 628
791 4261 910
1039 465 4675
1267 4820 653
1057 3865 1365
108 4652 628
1392 4565 3865
1055 3301 653
907 3372 2767
1293 4779 3237
632 653 210
1188 628 1365
1110 4779 4384
770 2537 653
1371 2114 1365
1182 3181 628
751 628 5186
361 2526 5186
162 20 4779
838 5576 1835
1002 3171 1299
851 2537 1432
855 5048 2767
925 3627 2114
1167 1835 653
305 1623 4675
1056 4626 2114
415 653 2046
309 3372 3307
495 1623 4565
1222 4261 653
9 2767 4384
528 2526 1623
155 1573 628
1322 205 2526
59 628 2760
987 740 4384
1274 4652 910
15 4384 5048
510 1573 910
164 20 1432
173 1835 1365
701 1449 740
71 1299 4998
754 205 740
388 3372 1432
1171 5576 465
417 465 205
19 3171 1432
565 2760 4261
132 20 4675
1363 2767 1835
890 4998 4565
645 3237 10
582 4675 3181
199 910 20
562 713 205
95 1432 20
721 5008 5576
1258 1131 4626
308 3627 4384
1154 1835 4998
1116 3865 883
606 1365 2060
1347 1623 2060
214 1365 2537
146 10 4261
433 4384 465
1037 3307 4652
534 2114 210
618 4652 5008
142 10 2767
590 465 2767
1097 4565 2114
294 3307 4626
247 5576 4820
33 3627 3237
438 1573 4652
696 653 883
570 3181 3301
625 1835 1573
867 910 20
1346 3301 2526
1128 3181 5048
1116 3301 3573
194 4998 20
131 2114 3237
1359 20 2060
967 3372 4626
1116 205 883
55 465 4779
972 3865 3171
703 740 3171
234 5576 3301
45 1835 3307
42 4675 2526
568 4626 4384
1385 4652 3301
302 5186 3372
980 3171 1573
1203 1432 2114
1332 210 5186
69 4420 1449
758 1365 4998
175 883 3573
1367 205 2526
389 5008 1573
27 465 1449
463 4652 2767
1080 4384 628
880 2760 2060
362 4626 1573
391 3181 465
875 1365 4261
1373 4626 5048
1305 1835 1299
995 3627 5186
572 4675 2760
1013 2114 713
661 465 883
376 465 10
85 20 3573
889 3181 4626
354 5048 4820
27 883 2060
81 4565 5186
430 10 4675
158 3372 1299
1171 2673 883
265 4420 210
641 5048 713
599 883 4675
48 740 2114
274 3865 883
173 1573 5576
254 2046 2060
556 628 4652
630 4779 3627
1028 210 5576
1292 5008 4779
376 653 5008
1319 1835 3181
1289 2673 3307
277 2673 3237
601 2767 2060
49 210 1432
1167 4652 1131
748 1131 3301
1244 4820 4675
66 4420 4261
1209 2046 883
780 740 2114
1334 1623 2114
787 628 4384
209 1835 1623
1197 3865 1299
1173 2060 4565
211 2060 4565
149 2060 1432
1379 4998 3627
1417 2537 713
23 5048 20
1229 4820 4261
1273 883 3372
479 2673 3865
1045 1131 3865
1339 3372 883
940 4820 210
218 5186 2767
1001 4675 713
114 5048 5008
1319 3573 3237
526 3372 5576
59 2673 2046
1179 883 1432
820 1573 2767
136 4998 4384
950 210 653
790 1835 3181
492 713 5048
278 1131 4779
774 4675 3627
1281 2537 1299
711 4626 3181
1037 3301 10
1026 2767 20
309 5048 2046
1369 2114 1299
1411 2046 2767
582 2114 2673
7 1432 3865
1358 2673 3865
1394 1365 713
34 2526 3181
1302 2760 2526
1357 205 2537
990 3181 3372
354 4652 2673
135 653 1432
679 4998 883
1290 3307 3627
900 5576 4820
442 1835 1623
444 5186 4820
836 3372 2114
1357 1573 2537
1260 4420 4675
425 740 3627
1371 465 2673
439 2046 10
1002 1365 4261
458 210 713
765 2760 740
581 4420 1449
361 4384 2760
1014 3573 1365
687 4652 3573
1128 3301 3237
443 3237 1365
171 3865 2114
638 4652 5048
412 713 4998
979 2526 1573
468 1573 3237
483 3865 4652
1012 713 1365
22 2767 4626
199 4420 4626
328 740 4998
290 2767 910
892 2760 713
287 4384 740
945 1623 3237
171 3237 1131
1161 5576 2060
560 1573 5186
909 713 3301
717 910 4420
152 4261 210
587 1835 5008
891 883 3307
628 628 2046
126 4652 2060
152 4998 205
1159 3237 1573
629 1449 1432
759 3573 3865
926 1573 20
560 4420 4565
106 5186 3307
1173 10 2673
1265 3865 1835
1050 3865 4779
1123 3237 3171
641 628 5008
1398 628 653
87 1365 4675
794 3573 2046
1197 3237 1432
1303 4626 5576
908 1432 4652
734 1449 1131
216 4820 3301
1340 210 4261
541 2673 628
371 465 2526
458 4384 4998
1252 713 465
780 1365 2537
274 4652 5048
1004 2537 4420
810 3627 2673
828 1573 4384
1315 5576 1299
203 740 3181
266 3307 210
1029 3301 740
1104 10 2767
1387 4384 628
48 1299 3237
35 2537 1365
610 1573 4779
354 10 4675
1109 3301 4820
1220 1835 713
963 3181 2537
599 4261 1365
1280 883 2767
1018 2760 4998
626 653 3301
1407 4652 1365
1390 4261 4420
1052 628 4820
738 4384 1432
220 3627 3865
1351 1835 3573
182 1449 3237
1363 3573 4779
386 1365 4261
784 1365 1573
1135 10 1432
1132 1573 2537
1328 3171 3181
985 4565 2537
234 205 2060
335 5008 5186
241 1299 4652
725 4652 10
12 4565 2767
929 653 205
517 1131 3181
378 4675 740
739 1835 883
642 1835 2767
1069 4675 4565
360 4820 1299
918 2673 205
79 1299 4565
818 4779 1432
1019 3237 1623
1180 3237 205
1269 1432 2673
1107 1432 4626
538 910 4652
168 4420 2767
528 4779 4420
1319 3237 3171
1398 4384 10
648 4820 465
100 3372 653
1280 4565 2760
981 4820 4261
520 5048 1432
699 1573 5186
48 1623 4261
1384 465 3181
233 1835 1449
944 2673 713
459 2673 3301
430 205 3372
154 465 5576
449 3237 2760
1186 4626 2673
1195 653 4675
1092 1365 3301
672 5186 465
991 4420 3171
853 3865 2760
842 2060 3171
1297 1623 5048
1122 1449 5576
534 3627 4675
260 713 2114
322 3181 2526
1260 3237 4565
106 5186 2114
523 3372 10
568 1835 653
197 4652 20
188 2760 2526
513 3865 4626
755 465 4675
585 4675 465
395 2046 210
756 910 4675
149 3307 5186
1397 2673 4779
287 10 4626
643 628 3307
1355 740 3181
1415 910 2526
975 3865 5576
230 4261 5576
494 713 740
1395 3573 210
1144 883 3865
287 4626 1131
1126 3307 4998
323 910 3627
1344 3865 5186
1294 3307 1299
1040 2760 4261
1244 2767 2114
342 653 20
225 5576 2673
456 5186 4565
1271 4820 205
184 20 628
387 2537 4384
767 4420 1299
1383 4675 3627
1308 3237 1623
1171 3307 1131
116 3372 4420
1291 3301 205
1004 465 713
845 2537 3301
643 2760 4998
558 3301 4820
1104 628 1131
885 1432 883
932 2046 2673
1036 653 2114
1173 205 2060
396 5186 2673
228 713 628
119 4626 2526
354 910 1131
493 2046 2060
857 2046 465
1224 910 4675
1319 3627 2046
871 465 2114
996 3627 1835
470 740 20
700 2760 3573
832 5008 2060
697 5576 2537
222 653 205
1107 5008 4565
1367 4565 4626
689 3307 3301
381 4420 465
47 1449 1573
1243 2060 4998
811 20 4652
1068 4652 4998
1419 4675 5186
813 3865 3181
1246 2673 465
944 653 3237
534 3181 1623
950 2526 4998
347 4384 2114
1082 3865 1623
800 4384 4998
785 2060 465
693 465 5576
1378 465 910
1184 4420 3181
688 3181 1449
1223 628 210
733 2767 20
952 4998 3171
594 2760 1299
1395 3307 3865
612 4779 713
457 628 10
1413 2673 3627
394 5048 3865
931 4261 3573
195 4420 2767
1252 3865 3573
711 1299 2673
625 3301 3171
127 210 1299
871 2767 3181
899 713 1573
132 3181 210
154 1835 4998
774 10 3301
163 1365 910
1243 3237 20
246 628 4565
524 2767 3865
910 883 210
1051 2673 5008
220 4626 2060
422 3301 740
155 5048 2046
476 1573 628
632 4565 3181
10 1432 4675
257 2673 4565
653 210 3372
1435 3627 1449
1047 4820 653
1267 2673 4420
250 4779 210
1233 4261 2760
1093 3372 4998
408 740 2114
304 740 2537
178 1365 4675
529 1835 5008
1356 4565 4652
649 1835 3307
493 2526 20
1148 910 4261
1200 4565 4779
1424 1432 4652
286 2114 910
727 653 210
1297 1299 465
952 4261 10
731 910 2537
1428 210 4261
385 910 3307
1160 3307 910
645 4420 20
883 3301 4779
939 1835 713
1093 5048 4261
1368 628 5186
